Date,Company,Close,Volume,Profit
4/24/2020,Amazon,120.511002,76498000,9218850630.996
4/27/2020,Amazon,118.800003,112912000,13413945938.736
4/28/2020,Amazon,115.704002,105388000,12193813362.776001
4/29/2020,Amazon,118.635498,91832000,10894535052.336
4/30/2020,Amazon,123.699997,190692000,23588599827.924
5/1/2020,Amazon,114.302002,195452000,22340554894.904
5/4/2020,Amazon,115.7995,97318000,11269375741.0
5/5/2020,Amazon,115.889999,64850000,7515466435.150001
5/6/2020,Amazon,117.563004,62356000,7330758677.424001
5/7/2020,Amazon,118.380501,67928000,8041350671.9279995
5/8/2020,Amazon,118.980499,64132000,7630457361.868
5/11/2020,Amazon,120.449997,65184000,7851412604.448
5/12/2020,Amazon,117.847504,61498000,7247385800.992
5/13/2020,Amazon,118.396004,95658000,11325524950.632
5/14/2020,Amazon,119.442497,72962000,8714763466.114
5/15/2020,Amazon,120.488998,84700000,10205418130.6
5/18/2020,Amazon,121.313004,87144000,10571700420.576
5/19/2020,Amazon,122.466499,86410000,10582330178.59
5/20/2020,Amazon,124.897003,79962000,9987014153.886
5/21/2020,Amazon,122.336998,102288000,12513606851.424
5/22/2020,Amazon,121.844002,57342000,6986778762.684
5/26/2020,Amazon,121.093002,71364000,8641680994.728
5/27/2020,Amazon,120.519501,101138000,12189101292.138
5/28/2020,Amazon,120.055,63804000,7659989220.0
5/29/2020,Amazon,122.1185,70198000,8572474463.0
6/1/2020,Amazon,123.552002,58578000,7237429173.156
6/2/2020,Amazon,123.620499,50598000,6254950008.401999
6/3/2020,Amazon,123.919998,53420000,6619806293.160001
6/4/2020,Amazon,123.029999,58974000,7255571161.026
6/5/2020,Amazon,124.150002,66128000,8209791332.2560005
6/8/2020,Amazon,126.203003,79414000,10022285280.242
6/9/2020,Amazon,130.042999,103520000,13462051256.480001
6/10/2020,Amazon,132.372498,98920000,13094287502.16
6/11/2020,Amazon,127.898003,116002000,14836424144.006
6/12/2020,Amazon,127.250999,108722000,13834983113.278
6/15/2020,Amazon,128.634003,77302000,9943665699.906
6/16/2020,Amazon,130.763504,71712000,9377312398.848001
6/17/2020,Amazon,132.048996,59186000,7815451877.256
6/18/2020,Amazon,132.699005,49756000,6602571692.78
6/19/2020,Amazon,133.750504,115540000,15453533232.16
6/22/2020,Amazon,135.690994,64176000,8708105230.944
6/23/2020,Amazon,138.220505,84634000,11698154220.17
6/24/2020,Amazon,136.720001,90532000,12377535130.532
6/25/2020,Amazon,137.729004,59374000,8177521883.496
6/26/2020,Amazon,134.643494,130016000,17505808515.904
6/29/2020,Amazon,134.018997,84468000,11320316638.596
6/30/2020,Amazon,137.940994,75394000,10399923301.636
7/1/2020,Amazon,143.934998,127268000,18318319325.464
7/2/2020,Amazon,144.514999,131868000,19056903888.132
7/6/2020,Amazon,152.852005,137612000,21034270112.059998
7/7/2020,Amazon,150.005997,105150000,15773130584.550001
7/8/2020,Amazon,154.055496,100752000,15521399332.992
7/9/2020,Amazon,159.1315,127774000,20332868281.0
7/10/2020,Amazon,160.0,109720000,17555200000.0
7/13/2020,Amazon,155.199997,154408000,23964121136.776
7/14/2020,Amazon,154.199997,144638000,22303179166.086
7/15/2020,Amazon,150.443497,115778000,17418047195.666
7/16/2020,Amazon,149.994995,127884000,19181959940.579998
7/17/2020,Amazon,148.098495,95226000,14102827284.87
7/20/2020,Amazon,159.841995,151964000,24290228928.18
7/21/2020,Amazon,156.914505,122426000,19210415189.129997
7/22/2020,Amazon,154.995499,82084000,12722650539.916
7/23/2020,Amazon,149.327499,113138000,16894614581.862
7/24/2020,Amazon,150.445496,112648000,16947384233.407999
7/27/2020,Amazon,152.760498,83410000,12741753138.18
7/28/2020,Amazon,150.016495,62534000,9381131498.33
7/29/2020,Amazon,151.676498,59482000,9022021454.036001
7/30/2020,Amazon,152.593994,122566000,18702835468.604
7/31/2020,Amazon,158.233994,161710000,25588019169.739998
8/3/2020,Amazon,155.594498,101494000,15791907980.012
8/4/2020,Amazon,156.941498,93886000,14734609481.227999
8/5/2020,Amazon,160.251495,78330000,12552499603.35
8/6/2020,Amazon,161.25,78812000,12708435000.0
8/7/2020,Amazon,158.373001,78722000,12467439384.721998
8/10/2020,Amazon,157.408005,63346000,9971167484.73
8/11/2020,Amazon,154.033493,74362000,11454238606.466
8/12/2020,Amazon,158.112,70442000,11137725504.0
8/13/2020,Amazon,158.050995,62980000,9954051665.1
8/14/2020,Amazon,157.401001,55034000,8662406689.034
8/17/2020,Amazon,159.120499,53824000,8564501738.176
8/18/2020,Amazon,165.624496,106920000,17708571112.32
8/19/2020,Amazon,163.024002,83702000,13645435015.404
8/20/2020,Amazon,164.8685,66650000,10988485525.0
8/21/2020,Amazon,164.235992,71518000,11745829675.856
8/24/2020,Amazon,165.373001,93326000,15433600691.325998
8/25/2020,Amazon,167.324493,79856000,13361864713.008
8/26/2020,Amazon,172.092499,130174000,22401968964.826
8/27/2020,Amazon,170.0,85296000,14500320000.0
8/28/2020,Amazon,170.089996,57940000,9855014368.240002
8/31/2020,Amazon,172.548004,83718000,14445373798.872
9/1/2020,Amazon,174.955994,68644000,12009679252.136
9/2/2020,Amazon,176.572495,78630000,13883895281.85
9/3/2020,Amazon,168.399994,163222000,27486583820.668
9/4/2020,Amazon,164.731003,175636000,28932694442.907997
9/8/2020,Amazon,157.492004,121884000,19195755415.536
9/9/2020,Amazon,163.430496,103774000,16959836291.904001
9/10/2020,Amazon,158.755493,106614000,16925558130.702
9/11/2020,Amazon,155.811005,101880000,15874025189.4
9/14/2020,Amazon,155.148499,90592000,14055212821.407999
9/15/2020,Amazon,157.806503,80430000,12692377036.289999
9/16/2020,Amazon,153.904999,90244000,13889002729.756
9/17/2020,Amazon,150.436493,128982000,19403599740.126003
9/18/2020,Amazon,147.745499,177852000,26276832488.148
9/21/2020,Amazon,148.023499,122358000,18111859290.642
9/22/2020,Amazon,156.449493,138976000,21742724739.168
9/23/2020,Amazon,149.992996,113054000,16957308169.784
9/24/2020,Amazon,150.989502,110588000,16697627047.175999
9/25/2020,Amazon,154.7565,92304000,14284643975.999998
9/28/2020,Amazon,158.702499,84484000,13407821925.515999
9/29/2020,Amazon,157.244003,69916000,10993871713.748
9/30/2020,Amazon,157.436493,97922000,15416496267.546001
10/1/2020,Amazon,161.063004,99438000,16015782991.752
10/2/2020,Amazon,156.25,112262000,17540937500.0
10/5/2020,Amazon,159.960007,75506000,12077940288.542
10/6/2020,Amazon,154.998001,101738000,15769186625.737999
10/7/2020,Amazon,159.7845,86188000,13771506486.0
10/8/2020,Amazon,159.527496,63482000,10127124501.072
10/9/2020,Amazon,164.332504,98158000,16130549927.632
10/12/2020,Amazon,172.1465,167284000,28797355106.0
10/13/2020,Amazon,172.181503,114894000,19782621605.682
10/14/2020,Amazon,168.185501,116254000,19552237233.253998
10/15/2020,Amazon,166.932495,104468000,17439103887.66
10/16/2020,Amazon,163.635498,129488000,21188833365.024002
10/19/2020,Amazon,160.360504,104472000,16753182573.887999
10/20/2020,Amazon,160.850494,90194000,14507749455.836
10/21/2020,Amazon,159.246994,91854000,14627473386.876
10/22/2020,Amazon,158.820007,84240000,13378997389.68
10/23/2020,Amazon,160.220001,69334000,11108693549.334
10/26/2020,Amazon,160.352005,118024000,18925385038.12
10/27/2020,Amazon,164.316498,85820000,14101641858.359999
10/28/2020,Amazon,158.139008,111766000,17674564368.128
10/29/2020,Amazon,160.550507,131930000,21181428388.510002
10/30/2020,Amazon,151.807495,167728000,25462367521.359997
11/2/2020,Amazon,150.223999,145148000,21804713006.851997
11/3/2020,Amazon,152.420502,97958000,14930807534.916
11/4/2020,Amazon,162.057999,136780000,22166293103.22
11/5/2020,Amazon,166.100006,115786000,19232055294.716
11/6/2020,Amazon,165.568497,92946000,15388929522.162
11/9/2020,Amazon,157.186996,143808000,22604747520.767998
11/10/2020,Amazon,151.751007,131820000,20003817742.739998
11/11/2020,Amazon,156.869507,87338000,13700669002.366
11/12/2020,Amazon,155.514008,87240000,13567042057.919998
11/13/2020,Amazon,156.440506,75124000,11752436572.744
11/16/2020,Amazon,156.552994,76174000,11925267764.956001
11/17/2020,Amazon,156.783005,68894000,10801408346.47
11/18/2020,Amazon,155.272995,58336000,9058005436.32
11/19/2020,Amazon,155.850998,60206000,9383165185.588
11/20/2020,Amazon,154.970001,67488000,10458615427.487999
11/23/2020,Amazon,154.919495,94178000,14590008200.11
11/24/2020,Amazon,155.903,72042000,11231563926.0
11/25/2020,Amazon,159.253494,75808000,12072688873.151999
11/27/2020,Amazon,159.766998,47858000,7646128990.284
11/30/2020,Amazon,158.401993,81278000,12874597187.054
12/1/2020,Amazon,161.003998,90740000,14609502778.52
12/2/2020,Amazon,160.176498,62586000,10024806303.828001
12/3/2020,Amazon,159.336502,57840000,9216023275.68
12/4/2020,Amazon,158.128998,58272000,9214492971.456
12/7/2020,Amazon,157.899994,55026000,8688605069.844
12/8/2020,Amazon,158.864502,65726000,10441528258.452
12/9/2020,Amazon,155.210007,82016000,12729703934.112
12/10/2020,Amazon,155.074493,60604000,9398134573.772
12/11/2020,Amazon,155.820999,61294000,9550892312.706
12/14/2020,Amazon,157.848495,83116000,13119735510.420002
12/15/2020,Amazon,158.255997,66390000,10506615640.83
12/16/2020,Amazon,162.048004,88552000,14349674850.208
12/17/2020,Amazon,161.804001,69486000,11243112813.486
12/18/2020,Amazon,160.082504,119914000,19196133384.656
12/21/2020,Amazon,160.309006,76736000,12301471884.416
12/22/2020,Amazon,160.326004,47388000,7597528677.552001
12/23/2020,Amazon,159.263504,41876000,6669318493.504001
12/24/2020,Amazon,158.634506,29038000,4606428785.228
12/28/2020,Amazon,164.197998,113736000,18675223500.528
12/29/2020,Amazon,166.100006,97458000,16187774384.748001
12/30/2020,Amazon,164.292496,64186000,10545278148.256
12/31/2020,Amazon,162.846497,59144000,9631393218.568
1/4/2021,Amazon,159.331497,88228000,14057499317.316002
1/5/2021,Amazon,160.925507,53110000,8546753676.77
1/6/2021,Amazon,156.919006,87896000,13792552951.376
1/7/2021,Amazon,158.108002,70290000,11113411460.58
1/8/2021,Amazon,159.134995,70754000,11259437436.23
1/11/2021,Amazon,155.710495,73668000,11470880745.66
1/12/2021,Amazon,156.041504,70292000,10968469399.168001
1/13/2021,Amazon,158.294495,66424000,10514553535.880001
1/14/2021,Amazon,156.373505,61418000,9604147930.09
1/15/2021,Amazon,155.212494,84880000,13174436490.72
1/19/2021,Amazon,156.037994,66102000,10314423479.388
1/20/2021,Amazon,163.169006,106196000,17327895761.176
1/21/2021,Amazon,165.349503,98722000,16323633635.166
1/22/2021,Amazon,164.611496,56438000,9290343611.248
1/25/2021,Amazon,164.699997,74996000,12351840975.012
1/26/2021,Amazon,166.306503,59104000,9829379553.312
1/27/2021,Amazon,161.628998,93204000,15064469129.592
1/28/2021,Amazon,161.880997,62984000,10195912715.048
1/29/2021,Amazon,160.309998,85872000,13766140148.256
2/1/2021,Amazon,167.143997,83204000,13907049126.388
2/2/2021,Amazon,169.0,141972000,23993268000.0
2/3/2021,Amazon,165.626495,141776000,23481861955.12
2/4/2021,Amazon,166.550003,73414000,12227101920.242
2/5/2021,Amazon,167.607498,72416000,12137464575.168
2/8/2021,Amazon,166.147003,65148000,10824144951.444
2/9/2021,Amazon,165.25,44070000,7282567500.0
2/10/2021,Amazon,164.328995,63032000,10357985212.84
2/11/2021,Amazon,163.106506,46028000,7507466258.168
2/12/2021,Amazon,163.885498,46706000,7654436069.588
2/16/2021,Amazon,163.447495,51494000,8416565307.53
2/17/2021,Amazon,165.432007,65950000,10910240861.65
2/18/2021,Amazon,166.411499,60548000,10075883441.452
2/19/2021,Amazon,162.494995,86104000,13991469049.48
2/22/2021,Amazon,159.037003,70314000,11182527828.942
2/23/2021,Amazon,159.725006,93544000,14941315961.264
2/24/2021,Amazon,157.976501,60226000,9514292749.226002
2/25/2021,Amazon,152.858002,90676000,13860552189.352
2/26/2021,Amazon,154.6465,85518000,13225059387.0
3/1/2021,Amazon,157.307007,54582000,8586131056.074
3/2/2021,Amazon,154.726501,51916000,8032781025.916
3/3/2021,Amazon,150.25,79774000,11986043500.0
3/4/2021,Amazon,148.878494,109632000,16321847054.207998
3/5/2021,Amazon,150.022995,107772000,16168278217.140001
3/8/2021,Amazon,147.597504,83700000,12353911084.8
3/9/2021,Amazon,153.142502,80600000,12343285661.2
3/10/2021,Amazon,152.882004,60250000,9211140741.0
3/11/2021,Amazon,155.679504,55528000,8644571498.112001
3/12/2021,Amazon,154.474503,48438000,7482435976.314
3/15/2021,Amazon,154.084,58272000,8978782848.0
3/16/2021,Amazon,154.593002,50776000,7849614269.552001
3/17/2021,Amazon,156.786499,62372000,9779087515.628
3/18/2021,Amazon,151.399506,72992000,11050952741.952
3/19/2021,Amazon,153.748001,92508000,14222920076.508
3/22/2021,Amazon,155.543503,58044000,9028367088.132
3/23/2021,Amazon,156.875,76346000,11976778750.0
3/24/2021,Amazon,154.3535,59180000,9134640130.0
3/25/2021,Amazon,152.313004,71270000,10855347795.08
3/26/2021,Amazon,152.601501,66258000,10111070253.258001
3/29/2021,Amazon,153.786499,54920000,8445954525.08
3/30/2021,Amazon,152.764496,46752000,7142045716.992001
3/31/2021,Amazon,154.703995,61878000,9572773802.609999
4/1/2021,Amazon,158.050003,58806000,9294288476.418001
4/5/2021,Amazon,161.336502,66698000,10760822010.396
4/6/2021,Amazon,161.190994,50756000,8181410091.464
4/7/2021,Amazon,163.969498,66924000,10973494684.151999
4/8/2021,Amazon,164.964996,56242000,9277961305.032001
4/9/2021,Amazon,168.610001,86830000,14640406386.830002
4/12/2021,Amazon,168.969498,65636000,11090481970.727999
4/13/2021,Amazon,170.0,66316000,11273720000.0
4/14/2021,Amazon,166.649994,62904000,10482951222.576
4/15/2021,Amazon,168.954498,64672000,10926625294.656
4/16/2021,Amazon,169.972,63720000,10830615840.0
4/19/2021,Amazon,168.600494,54508000,9190075726.952
4/20/2021,Amazon,166.734497,52460000,8746891712.62
4/21/2021,Amazon,168.100998,44224000,7434098535.552
4/22/2021,Amazon,165.451996,51612000,8539308417.552
4/23/2021,Amazon,167.044006,63856000,10666762047.136
4/26/2021,Amazon,170.449997,97614000,16638306007.157999
4/27/2021,Amazon,170.871506,76542000,13078846812.252
4/28/2021,Amazon,172.925003,92638000,16019426427.914
4/29/2021,Amazon,173.565506,153648000,26667992865.888
4/30/2021,Amazon,173.371002,140186000,24304187286.372
5/3/2021,Amazon,169.324493,117510000,19897321172.43
5/4/2021,Amazon,165.593506,108788000,18014586330.728
5/5/2021,Amazon,163.526993,74226000,12137954582.418001
5/6/2021,Amazon,165.318497,88954000,14705741582.138
5/7/2021,Amazon,164.580505,94206000,15504471054.029999
5/10/2021,Amazon,159.524506,116772000,18627995614.632
5/11/2021,Amazon,161.195496,92396000,14893819048.415998
5/12/2021,Amazon,157.597,98728000,15559236616.0
5/13/2021,Amazon,158.073502,67018000,10593769957.036
5/14/2021,Amazon,161.145004,66500000,10716142766.0
5/17/2021,Amazon,163.519501,74478000,12178605395.477999
5/18/2021,Amazon,161.613998,56568000,9142180638.864
5/19/2021,Amazon,161.589996,53594000,8660254245.624
5/20/2021,Amazon,162.384003,52664000,8551791133.992001
5/21/2021,Amazon,160.154007,82098000,13148323666.686
5/24/2021,Amazon,162.249496,48456000,7861961578.176
5/25/2021,Amazon,162.952499,65222000,10628087889.778
5/26/2021,Amazon,163.257996,47680000,7784141249.28
5/27/2021,Amazon,161.505493,51224000,8272957373.432
5/28/2021,Amazon,161.153503,46596000,7509108625.788
6/1/2021,Amazon,160.932495,48600000,7821319256.999999
6/2/2021,Amazon,161.699493,40290000,6514872572.969999
6/3/2021,Amazon,159.350494,47966000,7643405795.2039995
6/4/2021,Amazon,160.311005,44994000,7213033358.969999
6/7/2021,Amazon,159.900497,44316000,7086150425.052
6/8/2021,Amazon,163.205505,68334000,11152484978.67
6/9/2021,Amazon,164.057495,49110000,8056863579.45
6/10/2021,Amazon,167.482498,69530000,11645058085.939999
6/11/2021,Amazon,167.341507,56348000,9429359236.436
6/14/2021,Amazon,169.193497,51394000,8695530584.818
6/15/2021,Amazon,169.156494,48524000,8208149714.856001
6/16/2021,Amazon,170.762497,84056000,14353612447.831999
6/17/2021,Amazon,174.462006,102730000,17922481876.38
6/18/2021,Amazon,174.345001,104954000,18298205234.954
6/21/2021,Amazon,172.697998,65542000,11318972184.916
6/22/2021,Amazon,175.272003,66902000,11726047544.706001
6/23/2021,Amazon,175.190994,56266000,9857296468.404
6/24/2021,Amazon,172.453995,76640000,13216874176.8
6/25/2021,Amazon,170.072998,78820000,13405153702.36
6/28/2021,Amazon,172.194504,44856000,7723956671.424
6/29/2021,Amazon,172.406998,41968000,7235576892.063999
6/30/2021,Amazon,172.007996,48080000,8270144447.679999
7/1/2021,Amazon,171.648499,40742000,6993303146.257999
7/2/2021,Amazon,175.548996,63388000,11127699758.448
7/6/2021,Amazon,183.787003,134896000,24792131556.688
7/7/2021,Amazon,184.828995,106562000,19695747365.19
7/8/2021,Amazon,186.570496,103612000,19330942231.552
7/9/2021,Amazon,185.966995,74964000,13940829813.18
7/12/2021,Amazon,185.927505,51432000,9562623437.16
7/13/2021,Amazon,183.867996,76918000,14142758516.328001
7/14/2021,Amazon,184.084,65932000,12137026288.0
7/15/2021,Amazon,181.559998,63706000,11566461232.588001
7/16/2021,Amazon,178.681503,80874000,14450687873.622
7/19/2021,Amazon,177.479507,75692000,13433778843.844002
7/20/2021,Amazon,178.6595,65114000,11633234683.0
7/21/2021,Amazon,179.259995,46380000,8314078568.1
7/22/2021,Amazon,181.901505,65308000,11879623488.539999
7/23/2021,Amazon,182.832001,48726000,8908672080.726
7/26/2021,Amazon,184.990997,58002000,10729847807.994
7/27/2021,Amazon,181.319504,82638000,14983881171.552
7/28/2021,Amazon,181.516006,59988000,10888782167.928
7/29/2021,Amazon,179.996002,110400000,19871558620.8
7/30/2021,Amazon,166.379501,199312000,33161431103.312
8/2/2021,Amazon,166.574005,67078000,11173451107.39
8/3/2021,Amazon,168.311996,83146000,13994469219.416
8/4/2021,Amazon,167.735992,43678000,7326372658.576
8/5/2021,Amazon,168.7995,48670000,8215471665.0
8/6/2021,Amazon,167.246994,52752000,8822613427.488
8/9/2021,Amazon,167.093506,42964000,7179005391.783999
8/10/2021,Amazon,166.033997,48252000,8011472423.244
8/11/2021,Amazon,164.605499,58944000,9702506533.056
8/12/2021,Amazon,165.175003,46282000,7644629488.846
8/13/2021,Amazon,164.698502,41134000,6774708181.268
8/16/2021,Amazon,164.949493,66394000,10951656638.241999
8/17/2021,Amazon,162.098007,67758000,10983436758.306
8/18/2021,Amazon,160.061005,56086000,8977181526.43
8/19/2021,Amazon,159.387497,75658000,12058939248.026
8/20/2021,Amazon,159.997498,67168000,10746711945.664
8/23/2021,Amazon,163.293503,65362000,10673189943.085999
8/24/2021,Amazon,165.289001,51036000,8435689455.036
8/25/2021,Amazon,164.959,33606000,5543612154.0
8/26/2021,Amazon,165.800003,41976000,6959620925.928
8/27/2021,Amazon,167.481506,48048000,8047151400.288
8/30/2021,Amazon,171.078506,63844000,10922336137.064001
8/31/2021,Amazon,173.539505,87128000,15120149991.64
9/1/2021,Amazon,173.949997,72598000,12628421882.206
9/2/2021,Amazon,173.156006,58474000,10125124294.844
9/3/2021,Amazon,173.902496,51514000,8958413178.944
9/7/2021,Amazon,175.464493,54758000,9608084707.694
9/8/2021,Amazon,176.274994,61068000,10764761333.592
9/9/2021,Amazon,174.207993,54384000,9474127491.312
9/10/2021,Amazon,173.457504,47946000,8316593486.784
9/13/2021,Amazon,172.858505,51380000,8881469986.9
9/14/2021,Amazon,172.5,38738000,6682305000.0
9/15/2021,Amazon,173.789505,59150000,10279649220.75
9/16/2021,Amazon,174.412003,51672000,9012217019.016
9/17/2021,Amazon,173.126007,92332000,15985070478.324
9/20/2021,Amazon,167.786499,93382000,15668238849.618
9/21/2021,Amazon,167.181503,55618000,9298300833.854
9/22/2021,Amazon,169.002502,48228000,8150652666.455999
9/23/2021,Amazon,170.800003,47588000,8128030542.764
9/24/2021,Amazon,171.276001,42324000,7249085466.324
9/27/2021,Amazon,170.289993,72690000,12378379591.17
9/28/2021,Amazon,165.798004,88616000,14692355922.463999
9/29/2021,Amazon,165.056,51246000,8458459776.000001
9/30/2021,Amazon,164.251999,56848000,9337397639.152
10/1/2021,Amazon,164.162994,56712000,9310011715.728
10/4/2021,Amazon,159.488998,90462000,14427693737.076
10/5/2021,Amazon,161.050003,65384000,10530093396.152
10/6/2021,Amazon,163.100494,50660000,8262671026.04
10/7/2021,Amazon,165.121506,48182000,7955884402.092001
10/8/2021,Amazon,164.431,39964000,6571320484.0
10/11/2021,Amazon,162.315002,40684000,6603623541.368
10/12/2021,Amazon,162.366501,36392000,5908841704.392
10/13/2021,Amazon,164.214005,48402000,7948286270.009999
10/14/2021,Amazon,164.992996,42190000,6961054501.24
10/15/2021,Amazon,170.451004,103598000,17658383112.392002
10/18/2021,Amazon,172.337006,63482000,10940297814.892
10/19/2021,Amazon,172.207504,47722000,8218086505.888
10/20/2021,Amazon,170.753006,42796000,7307545644.776
10/21/2021,Amazon,171.750504,37628000,6462627964.512
10/22/2021,Amazon,166.777496,62782000,10470624753.872002
10/25/2021,Amazon,166.018494,44520000,7391143352.88
10/26/2021,Amazon,168.803497,53966000,9109649519.102
10/27/2021,Amazon,169.624496,54044000,9167186261.824
10/28/2021,Amazon,172.328506,114174000,19675434844.044
10/29/2021,Amazon,168.621506,129722000,21873919001.332
11/1/2021,Amazon,165.905502,72178000,11974727323.356
11/2/2021,Amazon,165.637497,52552000,8704581742.344
11/3/2021,Amazon,169.199997,67944000,11496124596.168
11/4/2021,Amazon,173.850006,107060000,18612381642.36
11/5/2021,Amazon,175.949493,99940000,17584392330.42
11/8/2021,Amazon,174.449005,61480000,10725124827.4
11/9/2021,Amazon,178.811493,85898000,15359549625.714
11/10/2021,Amazon,174.102493,80548000,14023607606.164001
11/11/2021,Amazon,173.625,45288000,7863129000.0
11/12/2021,Amazon,176.257507,53788000,9480538786.516
11/15/2021,Amazon,177.283997,58594000,10387778520.218
11/16/2021,Amazon,177.035004,44342000,7850086147.367999
11/17/2021,Amazon,177.449997,51206000,9086504546.382
11/18/2021,Amazon,184.802994,114070000,21080477525.58
11/19/2021,Amazon,183.828506,98734000,18150123711.404
11/22/2021,Amazon,178.628494,96844000,17299097872.936
11/23/2021,Amazon,179.001999,73804000,13211063534.196001
11/24/2021,Amazon,179.020493,46560000,8335194154.079999
11/26/2021,Amazon,175.227997,59826000,10483190148.522
11/29/2021,Amazon,178.078506,65312000,11630663383.872
11/30/2021,Amazon,175.3535,80022000,14032137777.0
12/1/2021,Amazon,172.186005,74916000,12899486750.58
12/2/2021,Amazon,171.867996,64726000,11124327909.096
12/3/2021,Amazon,169.489502,80712000,13679836685.424
12/6/2021,Amazon,171.3685,68860000,11800434910.0
12/7/2021,Amazon,176.164505,66410000,11699084777.05
12/8/2021,Amazon,176.158005,45254000,7971854358.27
12/9/2021,Amazon,174.171005,46062000,8022664832.31
12/10/2021,Amazon,172.212006,60690000,10451546644.14
12/13/2021,Amazon,169.567505,62170000,10542011785.85
12/14/2021,Amazon,169.091507,55976000,9465066195.832
12/15/2021,Amazon,173.315002,75794000,13136237261.588
12/16/2021,Amazon,168.871002,60876000,10280191117.752
12/17/2021,Amazon,170.017502,85542000,14543637156.084002
12/20/2021,Amazon,167.078995,57372000,9585656101.14
12/21/2021,Amazon,170.417007,55956000,9535854043.692001
12/22/2021,Amazon,171.037003,55036000,9413192497.108
12/23/2021,Amazon,171.068497,36788000,6293267867.636001
12/27/2021,Amazon,169.669495,58688000,9957563322.560001
12/28/2021,Amazon,170.660995,54638000,9324575444.810001
12/29/2021,Amazon,169.201004,35754000,6049612697.016001
12/30/2021,Amazon,168.644501,37584000,6338334925.584
12/31/2021,Amazon,166.716995,47830000,7974073870.849999
1/3/2022,Amazon,170.404495,63520000,10824093522.4
1/4/2022,Amazon,167.522003,70726000,11848161184.178001
1/5/2022,Amazon,164.356995,64302000,10568483492.490002
1/6/2022,Amazon,163.253998,51958000,8482351228.084
1/7/2022,Amazon,162.554001,46606000,7575991770.606
1/10/2022,Amazon,161.485992,87798000,14178147125.616001
1/11/2022,Amazon,165.362,62806000,10385725772.0
1/12/2022,Amazon,165.207001,50030000,8265306260.03
1/13/2022,Amazon,161.214005,52188000,8413436492.94
1/14/2022,Amazon,162.138,45974000,7454132412.0
1/18/2022,Amazon,158.917496,67292000,10693876140.832
1/19/2022,Amazon,156.298996,53242000,8321671145.032
1/20/2022,Amazon,151.667496,71974000,10916116357.104
1/21/2022,Amazon,142.643005,163972000,23389458815.859997
1/24/2022,Amazon,144.544006,155624000,22494516389.744
1/25/2022,Amazon,139.985992,90824000,12714087737.408
1/26/2022,Amazon,138.872498,95602000,13276488553.796001
1/27/2022,Amazon,139.637497,77516000,10824140217.452
1/28/2022,Amazon,143.977997,74392000,10710811152.824
1/31/2022,Amazon,149.573502,78308000,11712801794.616
2/1/2022,Amazon,151.193497,59220000,8953678892.34
2/2/2022,Amazon,150.612503,87330000,13152989886.99
2/3/2022,Amazon,138.845505,225532000,31314104433.66
2/4/2022,Amazon,157.639496,253456000,39954676098.176
2/7/2022,Amazon,157.935501,102624000,16207972854.623999
2/8/2022,Amazon,161.413498,76040000,12273882387.92
2/9/2022,Amazon,161.189499,68786000,11087580878.214
2/10/2022,Amazon,159.003494,68268000,10854850528.392
2/11/2022,Amazon,153.293503,77100000,11818929081.3
2/14/2022,Amazon,155.167007,83230000,12914549992.61
2/15/2022,Amazon,156.510498,56440000,8833452507.12
2/16/2022,Amazon,158.100494,52704000,8332528435.776
2/17/2022,Amazon,154.652496,64032000,9902708623.872002
2/18/2022,Amazon,152.601501,63604000,9706065869.604
2/22/2022,Amazon,150.197495,66128000,9932259949.36
2/23/2022,Amazon,144.826996,64244000,9304265531.024
2/24/2022,Amazon,151.358002,100786000,15254767589.572
2/25/2022,Amazon,153.788498,62396000,9595787121.208
2/28/2022,Amazon,153.563004,57684000,8858128322.736
3/1/2022,Amazon,151.141998,44874000,6782346018.252
3/2/2022,Amazon,152.052505,47334000,7197253271.67
3/3/2022,Amazon,147.898499,65198000,9642686337.802
3/4/2022,Amazon,145.641006,60934000,8874489059.604
3/7/2022,Amazon,137.453003,86934000,11949339362.802
3/8/2022,Amazon,136.014496,91662000,12467360732.352001
3/9/2022,Amazon,139.279007,82656000,11512245602.592001
3/10/2022,Amazon,146.817505,135062000,19829465860.31
3/11/2022,Amazon,145.524506,68900000,10026638463.4
3/14/2022,Amazon,141.852997,74086000,10509321135.741999
3/15/2022,Amazon,147.366501,75584000,11138549611.584
3/16/2022,Amazon,153.104004,84958000,13007409971.832
3/17/2022,Amazon,157.238998,72934000,11468069080.132
3/18/2022,Amazon,161.250504,102962000,16602674392.848001
3/21/2022,Amazon,161.491501,66538000,10745321493.538
3/22/2022,Amazon,164.889008,64086000,10567076966.688
3/23/2022,Amazon,163.408005,55812000,9120127575.06
3/24/2022,Amazon,163.649506,56798000,9294964641.788
3/25/2022,Amazon,164.773499,49032000,8079174202.967999
3/28/2022,Amazon,168.990494,59854000,10114757027.876001
3/29/2022,Amazon,169.315002,66154000,11200864642.307999
3/30/2022,Amazon,166.300995,56168000,9340794287.16
3/31/2022,Amazon,162.997498,59966000,9774307965.068
4/1/2022,Amazon,163.559998,57090000,9337640285.82
4/4/2022,Amazon,168.346497,49882000,8397459963.354
4/5/2022,Amazon,164.054993,53728000,8814346663.904
4/6/2022,Amazon,158.755997,79056000,12550614098.832
4/7/2022,Amazon,157.7845,68136000,10750804692.0
4/8/2022,Amazon,154.460495,46002000,7105491690.990001
